dgp,alpha,trigger_regime,reference_size,evaluation_size,outer_repetitions,true_delta_pi,mean_delta_pi,bias_delta_pi,standardized_bias_delta_pi,empirical_variance_delta_pi,exact_variance_delta_pi,empirical_to_exact_variance_ratio_delta_pi,normal_coverage_delta_pi,true_delta_s,mean_delta_s,bias_delta_s,standardized_bias_delta_s,empirical_variance_delta_s,exact_variance_delta_s,empirical_to_exact_variance_ratio_delta_s,normal_coverage_delta_s,bridge_rms_delta_pi,bridge_rms_to_empirical_sd_delta_pi,bridge_rms_delta_s,bridge_rms_to_empirical_sd_delta_s,strict_sign_reversal_frequency_delta_pi,strict_sign_reversal_frequency_delta_s,mean_interval_union_probability,mean_pathwise_disagreement_probability,cell_key,declared_trigger_cdf,benchmark_trigger_cdf,trigger_cdf_error,trigger_cdf_mcse,trigger_cdf_error_z,predicted_delta_pi_bias_from_cdf,predicted_delta_s_bias_from_cdf,finite_n_covariance_bias_delta_pi,predicted_delta_pi_bias_cdf_plus_finite_n,benchmark_mcse_delta_pi,benchmark_mcse_delta_s,benchmark_beta_delta_trigger,benchmark_maximum_density,benchmark_delta_pi,benchmark_delta_s,delta_pi_bias_fail,delta_pi_bias_excess,delta_pi_standardized_bias_mcse,delta_pi_bias_excess_in_mcse,delta_pi_variance_fail,delta_pi_variance_boundary_distance,delta_pi_variance_ratio_mcse_approx,delta_pi_variance_excess_in_mcse_approx,delta_pi_coverage_fail,delta_pi_coverage_boundary_distance,delta_pi_coverage_mcse,delta_pi_coverage_excess_in_mcse,delta_s_bias_fail,delta_s_bias_excess,delta_s_standardized_bias_mcse,delta_s_bias_excess_in_mcse,delta_s_variance_fail,delta_s_variance_boundary_distance,delta_s_variance_ratio_mcse_approx,delta_s_variance_excess_in_mcse_approx,delta_s_coverage_fail,delta_s_coverage_boundary_distance,delta_s_coverage_mcse,delta_s_coverage_excess_in_mcse,plus_one_delta_pi_fail,plus_one_delta_s_fail,plus_one_sign_delta_pi_fail,plus_one_sign_delta_s_fail
transparent_k3_max_trigger,0.05,above_all_base_thresholds,3000,5000,2000,-0.0022153187561699,-0.00221114272,4.1760361699956505e-06,0.0133524655890422,9.575485957278805e-08,9.781502456397907e-08,0.978938153924978,0.959,-0.0476057782615166,-0.047562264952458,4.351330905862788e-05,0.0063074792568552,4.686904428379582e-05,4.7591847120247686e-05,0.9848124651555212,0.9565,2.255418662687705e-05,0.0728864432585679,0.000501792253991,0.0732961062611267,0.0,0.0,0.0009949,0.0008921,main|transparent_k3_max_trigger|0.05|above_all_base_thresholds,0.9494056242091341,0.9493793,2.6324209134065413e-05,6.932405407325078e-05,0.37972691421436666,1.152028996755018e-06,2.4786614129097497e-05,4.430637512339991e-07,1.595092747989017e-06,4.352696550401956e-06,9.592676580060837e-05,0.0437631,0.1185320163832252,-0.0022153187561699955,-0.047605778261516685,False,-0.1866475344109578,0.02212394804194064,-8.436447873459464,False,0.0,0.030964484637475816,0.0,False,0.0,0.00443390347211123,0.0,False,-0.1936925207431448,0.022190228312880436,-8.728730412868936,False,0.0,0.03115029312713843,0.0,False,0.0,0.004561126505590477,0.0,False,False,False,False
transparent_k3_max_trigger,0.05,above_all_base_thresholds,5000,5000,2000,-0.0022153187561699,-0.00220777508,7.543676169995475e-06,0.0277600453223568,7.269801426932834e-08,7.384578854629232e-08,0.984457146445874,0.949,-0.0476057782615166,-0.0474729000993226,0.000132878162194,0.0221720382018437,3.537138540744156e-05,3.591666378972043e-05,0.9848182340801116,0.95,1.5933439854595453e-05,0.0590946644716693,0.0003520335420818,0.0591913179769244,0.0,0.0,0.0006084999999999,0.000547,main|transparent_k3_max_trigger|0.05|above_all_base_thresholds,0.9494056242091341,0.9493793,2.6324209134065413e-05,6.932405407325078e-05,0.37972691421436666,1.152028996755018e-06,2.4786614129097497e-05,4.430637512339991e-07,1.595092747989017e-06,4.352696550401956e-06,9.592676580060837e-05,0.0437631,0.1185320163832252,-0.0022153187561699955,-0.047605778261516685,False,-0.17223995467764322,0.02218622485288872,-7.763373706870956,False,0.0,0.031139054152865987,0.0,False,0.0,0.004919298730510276,0.0,False,-0.1778279617981563,0.02219029330676041,-8.013772478797291,False,0.0,0.031150475602176448,0.0,False,0.0,0.004873397172404485,0.0,False,False,False,False
transparent_k3_max_trigger,0.05,below_all_base_thresholds,1000,1000,2000,-0.0028221921638099,-0.003012899,-0.00019070683619,-0.0945259249385216,4.032276747172587e-06,4.070339657814441e-06,0.9906487139055388,0.949,-0.0609309588691659,-0.0653224332771081,-0.0043914744079421,-0.1003788216653956,0.0019113834839606,0.0019139761680921,0.9986453937229156,0.948,0.0004163934287425,0.2073617748603196,0.0090708560146305,0.207479101584345,0.018,0.018,0.002921,0.002628,main|transparent_k3_max_trigger|0.05|below_all_base_thresholds,0.8459317452415175,0.8458749,5.6845241517500256e-05,0.00011417992535905337,0.4978567058854096,-7.857506628697615e-07,-1.6769965317683144e-05,2.8221921638099946e-06,2.036441500940233e-06,1.914782117524407e-05,0.00041407708141994576,-0.01382262862983636,0.2754544205963272,-0.0028221921638099945,-0.060930958869165996,False,-0.1054740750614784,0.02225588364798777,-4.7391546761170575,False,0.0,0.03133489767445926,0.0,False,0.0,0.004919298730510276,0.0,False,-0.0996211783346044,0.02234552968406562,-4.458215121463122,False,0.0,0.03158783813690134,0.0,False,0.0,0.0049646752159632785,0.0,True,True,True,True
transparent_k3_max_trigger,0.05,below_all_base_thresholds,3000,3000,2000,-0.0028221921638099,-0.0028344987222222,-1.230655841222804e-05,-0.0105653020872219,1.3396213901749362e-06,1.3567798859381469e-06,0.98735351552522,0.943,-0.0609309588691659,-0.0612759074456246,-0.0003449485764586,-0.0136567299427352,0.0006315249156073,0.0006379920560307,0.9898632900484444,0.9415,0.0001444146791553,0.1247729097168608,0.0031368314601869,0.1248233805437087,0.0015,0.0015,0.0009788333333333,0.0008766666666666,main|transparent_k3_max_trigger|0.05|below_all_base_thresholds,0.8459317452415175,0.8458749,5.6845241517500256e-05,0.00011417992535905337,0.4978567058854096,-7.857506628697615e-07,-1.6769965317683144e-05,9.407307212699982e-07,1.549800584002367e-07,1.914782117524407e-05,0.00041407708141994576,-0.01382262862983636,0.2754544205963272,-0.0028221921638099945,-0.060930958869165996,False,-0.18943469791277812,0.022218837903063473,-8.525859846462058,False,0.0,0.031230668291616515,0.0,False,0.0,0.005184158562389852,0.0,False,-0.1863432700572648,0.02224705924440851,-8.376085486628963,False,0.0,0.031310054179638475,0.0,False,0.0,0.0052477495176503994,0.0,False,False,False,False
transparent_k3_max_trigger,0.05,below_all_base_thresholds,3000,5000,2000,-0.0028221921638099,-0.0028574887199999,-3.5296556190005275e-05,-0.0378870273758414,9.25187052743133e-07,8.679278115926468e-07,1.0659723543659876,0.937,-0.0609309588691659,-0.0617649722825383,-0.0008340134133723,-0.0412202177278498,0.0004372222506749,0.000409378950221,1.0680135127584276,0.937,0.0001146877032431,0.1192345404772628,0.0025020305706737,0.1196579295635924,0.0005,0.0005,0.0010157,0.0009128,main|transparent_k3_max_trigger|0.05|below_all_base_thresholds,0.8459317452415175,0.8458749,5.6845241517500256e-05,0.00011417992535905337,0.4978567058854096,-7.857506628697615e-07,-1.6769965317683144e-05,5.644384327619989e-07,-2.213122301077626e-07,1.914782117524407e-05,0.00041407708141994576,-0.01382262862983636,0.2754544205963272,-0.0028221921638099945,-0.060930958869165996,False,-0.1621129726241586,0.023086493392955845,-7.021983367713286,False,0.0,0.03371743603862957,0.0,False,0.0,0.00543281694887652,0.0,False,-0.15877978227215023,0.023108586204681883,-6.871029705832063,False,0.0,0.033781999277310126,0.0,False,0.0,0.00543281694887652,0.0,False,False,False,False
transparent_k3_max_trigger,0.05,below_all_base_thresholds,5000,5000,2000,-0.0028221921638099,-0.00285580424,-3.361207619000583e-05,-0.0372533228189377,8.144337346797625e-07,8.140679315628882e-07,1.0004493520782376,0.947,-0.0609309588691659,-0.061699737530496,-0.00076877866133,-0.0392932597835882,0.0003835906089158,0.0003827952336184,1.002077808780263,0.9475,8.620193788076926e-05,0.0955188647171381,0.0018728205931042,0.095622962179367,0.0,0.0,0.0005848,0.0005264,main|transparent_k3_max_trigger|0.05|below_all_base_thresholds,0.8459317452415175,0.8458749,5.6845241517500256e-05,0.00011417992535905337,0.4978567058854096,-7.857506628697615e-07,-1.6769965317683144e-05,5.644384327619989e-07,-2.213122301077626e-07,1.914782117524407e-05,0.00041407708141994576,-0.01382262862983636,0.2754544205963272,-0.0028221921638099945,-0.060930958869165996,False,-0.1627466771810623,0.022365703119712532,-7.276617967696341,False,0.0,0.03164489857586375,0.0,False,0.0,0.005009540897128201,0.0,False,-0.16070674021641182,0.022383898328712352,-7.1795688961948825,False,0.0,0.03169640777726783,0.0,False,0.0,0.004987171041783106,0.0,False,False,False,False
transparent_k3_max_trigger,0.1,above_all_base_thresholds,1000,1000,2000,-0.0086945432999999,-0.0088097649999999,-0.0001152217,-0.0723374102467624,2.596982692121061e-06,2.53712955332153e-06,1.0235908878682105,0.9505,-0.1006736919550885,-0.102435361539509,-0.0017616695844204,-0.0903418174878548,0.0003941435878264,0.0003802517886852,1.0365331592238696,0.9495,0.0001633889684158,0.1013883845032917,0.0019910382206205,0.1002887836870246,0.0,0.0,0.003017,0.002565,main|transparent_k3_max_trigger|0.1|above_all_base_thresholds,0.889318200684541,0.8893295999999999,-1.1399315458904269e-05,9.920809571997642e-05,-0.11490307697347442,-8.955587207401665e-07,-1.0424821125828079e-05,8.694543299999997e-06,7.798984579259831e-06,1.1588414232946694e-05,0.00014151624443854238,0.0785625,0.21776406705563178,-0.008694543299999996,-0.10067369195508857,False,-0.12766258975323763,0.02262289645324191,-5.643070064750409,False,0.0,0.03237688121090887,0.0,False,0.0,0.004850244839180801,0.0,False,-0.10965818251214521,0.022765469018053083,-4.816864630602864,False,0.0,0.032786254122731305,0.0,False,0.0,0.0048964145045124596,0.0,False,False,False,False
transparent_k3_max_trigger,0.1,above_all_base_thresholds,3000,3000,2000,-0.0086945432999999,-0.0087206450555555,-2.610175555555969e-05,-0.0283830474632142,8.084039536147061e-07,8.457098511071766e-07,0.9558880655775372,0.9555,-0.1006736919550885,-0.1011259304878781,-0.0004522385327896,-0.0401691422373199,0.0001224476984997,0.0001267505962284,0.9660522486147928,0.9525,5.37318780820309e-05,0.0597609931460441,0.0006525919756034,0.0589747917509338,0.0,0.0,0.000978,0.0008166666666666,main|transparent_k3_max_trigger|0.1|above_all_base_thresholds,0.889318200684541,0.8893295999999999,-1.1399315458904269e-05,9.920809571997642e-05,-0.11490307697347442,-8.955587207401665e-07,-1.0424821125828079e-05,2.898181099999999e-06,2.0026223792598325e-06,1.1588414232946694e-05,0.00014151624443854238,0.0785625,0.21776406705563178,-0.008694543299999996,-0.10067369195508857,False,-0.1716169525367858,0.021861931131278604,-7.8500362802464245,False,0.0,0.03023539454770342,0.0,False,0.0,0.004610843198374891,0.0,False,-0.1598308577626801,0.02197785531637235,-7.272359175265591,False,0.0,0.03055689462229721,0.0,False,0.0,0.00475624589355933,0.0,False,False,False,False
transparent_k3_max_trigger,0.1,above_all_base_thresholds,3000,5000,2000,-0.0086945432999999,-0.00873447992,-3.993662000000356e-05,-0.0489126085940892,6.696593682313093e-07,6.666547251946946e-07,1.0045070452860545,0.946,-0.1006736919550885,-0.1012647939398977,-0.0005911019848091,-0.0590959778657607,0.0001003058436428,0.000100048132975,1.0025758668365148,0.9485,4.85397598593153e-05,0.0593158350810655,0.0005982068514074,0.0597294155628018,0.0,0.0,0.0009878,0.0008279,main|transparent_k3_max_trigger|0.1|above_all_base_thresholds,0.889318200684541,0.8893295999999999,-1.1399315458904269e-05,9.920809571997642e-05,-0.11490307697347442,-8.955587207401665e-07,-1.0424821125828079e-05,1.7389086599999992e-06,8.433499392598327e-07,1.1588414232946694e-05,0.00014151624443854238,0.0785625,0.21776406705563178,-0.008694543299999996,-0.10067369195508857,False,-0.15108739140591082,0.022411013422936218,-6.741658155060613,False,0.0,0.03177324619260877,0.0,False,0.0,0.005053909377897473,0.0,False,-0.1409040221342393,0.022389460319942003,-6.293319272583712,False,0.0,0.031712161694887185,0.0,False,0.0,0.004942051699446293,0.0,False,False,False,False
transparent_k3_max_trigger,0.1,above_all_base_thresholds,5000,5000,2000,-0.0086945432999999,-0.0087074806199999,-1.2937320000001517e-05,-0.018161762849399,5.154381395085703e-07,5.07425910664306e-07,1.0157899481990875,0.95,-0.1006736919550885,-0.1009006259327819,-0.0002269339776933,-0.0260224926687053,7.800493024764157e-05,7.605035773704461e-05,1.025701029801269,0.95,3.193368104055656e-05,0.0444795830767618,0.0003897196506937,0.0441256664913259,0.0,0.0,0.0005996,0.0005027999999999,main|transparent_k3_max_trigger|0.1|above_all_base_thresholds,0.889318200684541,0.8893295999999999,-1.1399315458904269e-05,9.920809571997642e-05,-0.11490307697347442,-8.955587207401665e-07,-1.0424821125828079e-05,1.7389086599999992e-06,8.433499392598327e-07,1.1588414232946694e-05,0.00014151624443854238,0.0785625,0.21776406705563178,-0.008694543299999996,-0.10067369195508857,False,-0.18183823715060102,0.022536525333323766,-8.068601279973041,False,0.0,0.03213013214348929,0.0,False,0.0,0.004873397172404485,0.0,False,-0.17397750733129472,0.022646203101196336,-7.682413981445921,False,0.0,0.03244362644625097,0.0,False,0.0,0.004873397172404485,0.0,False,False,False,False
transparent_k3_max_trigger,0.1,below_all_base_thresholds,1000,1000,2000,-0.0111011629187499,-0.0112364035,-0.00013524058125,-0.0399086648276203,1.1451584487931717e-05,1.1483642409821202e-05,0.9972083838258436,0.9455,-0.1302362897946867,-0.1324333823759302,-0.0021970925812435,-0.0540806469177151,0.0016645724988819,0.0016504902350039,1.008532170369341,0.9465,0.0005395105772827,0.1594289452106307,0.0065303593177178,0.1600610716841495,0.0,0.0,0.0030495,0.00256,main|transparent_k3_max_trigger|0.1|below_all_base_thresholds,0.7382068043992457,0.7381669,3.9904399245727085e-05,0.00013902392878364141,0.28703259643761797,-1.0852443322866149e-06,-1.2140203149697641e-05,1.1101162918749991e-05,1.0015918586463376e-05,3.067756919347835e-05,0.0003638145467509351,-0.027196107516963094,0.3819838077633023,-0.01110116291874999,-0.1302362897946867,False,-0.16009133517237972,0.022329446744443128,-7.169516423966922,False,0.0,0.031542384529129094,0.0,False,0.0,0.005075911248239078,0.0,False,-0.1459193530822849,0.02245586972674785,-6.49804950143953,False,0.0,0.0319005636572572,0.0,False,0.0,0.005031786462082825,0.0,True,True,False,False
transparent_k3_max_trigger,0.1,below_all_base_thresholds,3000,3000,2000,-0.0111011629187499,-0.0111207314444444,-1.9568525694454303e-05,-0.0100018169960957,3.860996730366556e-06,3.827880803273734e-06,1.0086512430231631,0.9485,-0.1302362897946867,-0.130616979060763,-0.0003806892660763,-0.0162302339267046,0.0005543340987684,0.0005501634116679,1.007580815103324,0.9465,0.0001810748858625,0.0921527931465939,0.0021818901641184,0.0926716909282273,0.0,0.0,0.0010004999999999,0.0008473333333333,main|transparent_k3_max_trigger|0.1|below_all_base_thresholds,0.7382068043992457,0.7381669,3.9904399245727085e-05,0.00013902392878364141,0.28703259643761797,-1.0852443322866149e-06,-1.2140203149697641e-05,3.7003876395833303e-06,2.6151433072967155e-06,3.067756919347835e-05,0.0003638145467509351,-0.027196107516963094,0.3819838077633023,-0.01110116291874999,-0.1302362897946867,False,-0.1899981830039043,0.022457195317126793,-8.460459123272788,False,0.0,0.03190433000689352,0.0,False,0.0,0.004942051699446293,0.0,False,-0.18376976607329543,0.022445275840400403,-8.187458571683882,False,0.0,0.03187047163826575,0.0,False,0.0,0.005031786462082825,0.0,False,False,False,False
transparent_k3_max_trigger,0.1,below_all_base_thresholds,3000,5000,2000,-0.0111011629187499,-0.01110789496,-6.73204125000923e-06,-0.0041968316376438,2.4765971431749873e-06,2.573063134446198e-06,0.9625092793177912,0.9565,-0.1302362897946867,-0.1304324110892775,-0.0001961212945908,-0.0101455042097635,0.0003603192520648,0.0003736820457645,0.964240204068836,0.9555,0.0001605455297515,0.1020165268061857,0.0019551740194731,0.1030010575958741,0.0,0.0,0.0010236,0.0008562,main|transparent_k3_max_trigger|0.1|below_all_base_thresholds,0.7382068043992457,0.7381669,3.9904399245727085e-05,0.00013902392878364141,0.28703259643761797,-1.0852443322866149e-06,-1.2140203149697641e-05,2.220232583749998e-06,1.1349882514633833e-06,3.067756919347835e-05,0.0003638145467509351,-0.027196107516963094,0.3819838077633023,-0.01110116291874999,-0.1302362897946867,False,-0.1958031683623562,0.021937516715865895,-8.925493751111093,False,0.0,0.03044482807557187,0.0,False,0.0,0.004561126505590477,0.0,False,-0.1898544957902365,0.02195723347861515,-8.646558136531263,False,0.0,0.030499578411583864,0.0,False,0.0,0.004610843198374891,0.0,False,False,False,False
transparent_k3_max_trigger,0.1,below_all_base_thresholds,5000,5000,2000,-0.0111011629187499,-0.01112692558,-2.5762661250009963e-05,-0.0169994901033418,2.1690171182904094e-06,2.2967284819642405e-06,0.9443942265371272,0.9595,-0.1302362897946867,-0.1306180910645032,-0.0003818012698165,-0.0210143466006391,0.000312415089559,0.0003300980470007,0.9464311964205252,0.9615,0.0001069701757949,0.0726325379595806,0.0012888656164061,0.0729191566213331,0.0,0.0,0.0005866,0.0004881999999999,main|transparent_k3_max_trigger|0.1|below_all_base_thresholds,0.7382068043992457,0.7381669,3.9904399245727085e-05,0.00013902392878364141,0.28703259643761797,-1.0852443322866149e-06,-1.2140203149697641e-05,2.220232583749998e-06,1.1349882514633833e-06,3.067756919347835e-05,0.0003638145467509351,-0.027196107516963094,0.3819838077633023,-0.01110116291874999,-0.1302362897946867,False,-0.18300050989665823,0.021730096945677985,-8.42152293908915,False,0.0,0.029871836542567507,0.0,False,0.0,0.004407933189148855,0.0,False,-0.1789856533993609,0.021753519214376845,-8.227894146022578,False,0.0,0.02993626729583684,0.0,False,0.0,0.004302194207610808,0.0,False,False,False,False
gain_coupled_k20_max_trigger,0.01,above_all_base_thresholds,1000,1000,2000,-0.0011584173922599,-0.0012642044999999,-0.00010578710774,-0.2592835869061245,1.8736378057003505e-07,1.6646212520230397e-07,1.1255640305104178,0.929,-0.121583183948406,-0.1336126174895276,-0.0120294335411215,-0.275691446194694,0.0021769684540669,0.0019038984099134,1.1434267935367095,0.928,0.0001576320985713,0.3641680469107464,0.0169490701329113,0.3632618654461431,0.0025,0.0025,0.018776,0.0090805,main|gain_coupled_k20_max_trigger|0.01|above_all_base_thresholds,0.9746196720524254,0.9746009,1.877205242539759e-05,4.975337749257834e-05,0.37730207216983,8.561670302489885e-07,8.991503407171985e-05,1.1584173922599972e-06,2.0145844225089857e-06,2.772883678312209e-06,0.00029611287087657833,0.0456086,0.06808486437144365,-0.0011584173922599972,-0.12158318394840606,True,0.05928358690612451,0.023723027109861187,2.498989131175486,False,0.0,0.035602361590971514,0.0,False,0.0,0.005742778073371805,0.0,True,0.07569144619469398,0.023910528993904646,3.1656115267876133,False,0.0,0.03616737302616057,0.0,False,0.0,0.0057799653978203,0.0,True,True,False,False
gain_coupled_k20_max_trigger,0.01,above_all_base_thresholds,3000,3000,2000,-0.0011584173922599,-0.0011924667222222,-3.404932996222505e-05,-0.144547797952033,5.7125297454897194e-08,5.5487375067434665e-08,1.0295188299225173,0.943,-0.121583183948406,-0.1254296779235721,-0.0038464939751661,-0.1526876103935698,0.0006569982520672,0.0006346328033044,1.0352415580258167,0.942,3.562361662897801e-05,0.1490471826224461,0.003884593314333,0.1515526209011814,0.0,0.0,0.0064651666666666,0.0030273333333333,main|gain_coupled_k20_max_trigger|0.01|above_all_base_thresholds,0.9746196720524254,0.9746009,1.877205242539759e-05,4.975337749257834e-05,0.37730207216983,8.561670302489885e-07,8.991503407171985e-05,3.8613913075333237e-07,1.2423061610023208e-06,2.772883678312209e-06,0.00029611287087657833,0.0456086,0.06808486437144365,-0.0011584173922599972,-0.12158318394840606,False,-0.055452202047967,0.02268831009487614,-2.4440869247679293,False,0.0,0.03256438608027828,0.0,False,0.0,0.005184158562389852,0.0,False,-0.04731238960643022,0.022751280821371535,-2.079548398962536,False,0.0,0.032745399891752056,0.0,False,0.0,0.005226662414964259,0.0,False,True,False,False
gain_coupled_k20_max_trigger,0.01,above_all_base_thresholds,3000,5000,2000,-0.0011584173922599,-0.00119651012,-3.809272774000301e-05,-0.1791027407419452,5.0494829621196214e-08,4.5235529876167666e-08,1.1162647980343303,0.94,-0.121583183948406,-0.125876934094815,-0.004293750146409,-0.1887071293068819,0.0005816312959725,0.0005177223602394,1.123442487018531,0.9385,3.332908518396513e-05,0.1483200754563648,0.0036568974907218,0.1516313156258857,0.0,0.0,0.0064660999999999,0.0030245,main|gain_coupled_k20_max_trigger|0.01|above_all_base_thresholds,0.9746196720524254,0.9746009,1.877205242539759e-05,4.975337749257834e-05,0.37730207216983,8.561670302489885e-07,8.991503407171985e-05,2.3168347845199942e-07,1.087850508700988e-06,2.772883678312209e-06,0.00029611287087657833,0.0456086,0.06808486437144365,-0.0011584173922599972,-0.12158318394840606,False,-0.0208972592580548,0.023624825904483723,-0.8845465927471127,False,0.0,0.03530822049534496,0.0,False,0.0,0.005310367218940704,0.0,False,-0.011292870693118101,0.02370065913659925,-0.4764791826265844,False,0.0,0.03553525571651062,0.0,False,0.0,0.005372045699731156,0.0,False,True,False,False
gain_coupled_k20_max_trigger,0.01,above_all_base_thresholds,5000,5000,2000,-0.0011584173922599,-0.00117886924,-2.045184774000287e-05,-0.112088184658405,3.4109708836240555e-08,3.32924250404608e-08,1.0245486411634626,0.942,-0.121583183948406,-0.1239197390783858,-0.0023365551299798,-0.1197399711186292,0.0003916216226073,0.0003807796819826,1.0284730019422093,0.9415,2.1261693159294904e-05,0.1151221363103884,0.0023199100873242,0.1172297454667684,0.0,0.0,0.0039543999999999,0.0018250999999999,main|gain_coupled_k20_max_trigger|0.01|above_all_base_thresholds,0.9746196720524254,0.9746009,1.877205242539759e-05,4.975337749257834e-05,0.37730207216983,8.561670302489885e-07,8.991503407171985e-05,2.3168347845199942e-07,1.087850508700988e-06,2.772883678312209e-06,0.00029611287087657833,0.0456086,0.06808486437144365,-0.0011584173922599972,-0.12158318394840606,False,-0.087911815341595,0.022633477871987134,-3.884149658254738,False,0.0,0.03240717560394935,0.0,False,0.0,0.005226662414964259,0.0,False,-0.0802600288813708,0.022676783302997466,-3.539303957222269,False,0.0,0.03253130582459527,0.0,False,0.0,0.0052477495176503994,0.0,False,False,False,False
gain_coupled_k20_max_trigger,0.01,below_all_base_thresholds,1000,1000,2000,0.0072832762495,0.0062651035,-0.0010181727495,-0.2992208356390553,1.065251738347949e-05,1.157868597905088e-05,0.92001090648394,0.96,0.7704774205260767,0.6652410609636508,-0.1052363595624259,-0.2923539560097099,0.1201415419451314,0.1295727518856887,0.9272130150567632,0.96,0.001628571072904,0.498977072501659,0.1707852922381979,0.4927241698020704,0.0125,0.0125,0.0184435,0.0090195,main|gain_coupled_k20_max_trigger|0.01|below_all_base_thresholds,0.903948238413394,0.9039825,-3.426158660602141e-05,9.31655192084228e-05,-0.3677496449021445,5.8552289494852204e-06,0.0006230927643560884,-7.283276249500009e-06,-1.428047300014789e-06,3.0121414938003477e-05,0.0031950601820468693,-0.1708977758915629,0.19891646532171148,0.007283276249500009,0.7704774205260767,True,0.09922083563905532,0.021447737718509382,4.626167894314924,False,0.0,0.029100575420329716,0.0,False,0.0,0.004381780460041331,0.0,True,0.09235395600970991,0.02153152357656981,4.289243893089281,False,0.0,0.029328383049817316,0.0,False,0.0,0.004381780460041331,0.0,True,True,True,True
gain_coupled_k20_max_trigger,0.01,below_all_base_thresholds,3000,3000,2000,0.0072832762495,0.0069072317222222,-0.0003760445272777,-0.1914124852583547,3.7827740618727856e-06,3.85956199301696e-06,0.9801044959808636,0.9515,0.7704774205260767,0.7316818650023325,-0.0387955555237442,-0.1866748285588071,0.042483217093592,0.0431909172952296,0.9836146058950288,0.9505,0.0005524233613401,0.2840317141945276,0.0577561549431026,0.280213835328636,0.0,0.0,0.0065023333333333,0.0030543333333333,main|gain_coupled_k20_max_trigger|0.01|below_all_base_thresholds,0.903948238413394,0.9039825,-3.426158660602141e-05,9.31655192084228e-05,-0.3677496449021445,5.8552289494852204e-06,0.0006230927643560884,-2.4277587498333365e-06,3.427470199651884e-06,3.0121414938003477e-05,0.0031950601820468693,-0.1708977758915629,0.19891646532171148,0.007283276249500009,0.7704774205260767,False,-0.008587514741645319,0.02213712375152725,-0.3879236904502042,False,0.0,0.031001376835953026,0.0,False,0.0,0.004803527349771207,0.0,False,-0.013325171441192912,0.022176728860395855,-0.6008628019522559,False,0.0,0.031112404017881977,0.0,False,0.0,0.004850244839180801,0.0,True,True,False,False
gain_coupled_k20_max_trigger,0.01,below_all_base_thresholds,3000,5000,2000,0.0072832762495,0.00691357222,-0.0003697040295,-0.2271147016691756,2.450966734271408e-06,2.649829142527122e-06,0.9249527431545796,0.958,0.7704774205260767,0.7323674071576113,-0.0381100133684654,-0.2215859323782284,0.027439487079512,0.029579704539361,0.9276457458524958,0.9565,0.00046221909215,0.2952427023827408,0.0481468523551742,0.2906564102636818,0.0,0.0,0.0064578,0.0030074999999999,main|gain_coupled_k20_max_trigger|0.01|below_all_base_thresholds,0.903948238413394,0.9039825,-3.426158660602141e-05,9.31655192084228e-05,-0.3677496449021445,5.8552289494852204e-06,0.0006230927643560884,-1.4566552499000019e-06,4.3985736995852186e-06,3.0121414938003477e-05,0.0031950601820468693,-0.1708977758915629,0.19891646532171148,0.007283276249500009,0.7704774205260767,True,0.027114701669175595,0.021505263810920567,1.2608402253315536,False,0.0,0.02925688910067347,0.0,False,0.0,0.00448530935387962,0.0,True,0.021585932378228395,0.021536547377104063,1.0022930788421933,False,0.0,0.02934207062142018,0.0,False,0.0,0.004561126505590477,0.0,True,True,False,False
gain_coupled_k20_max_trigger,0.01,below_all_base_thresholds,5000,5000,2000,0.0072832762495,0.00705964974,-0.0002236265095,-0.1469530652768187,2.395118963133099e-06,2.315737195810176e-06,1.0342792642734016,0.9425,0.7704774205260767,0.7475143571142178,-0.0229630634118589,-0.1426454705710181,0.0268624191087711,0.0259145503771377,1.0365766998785997,0.941,0.0003385252390626,0.2187396479620305,0.0353662134165859,0.2157823919705457,0.0,0.0,0.0040177,0.0018684,main|gain_coupled_k20_max_trigger|0.01|below_all_base_thresholds,0.903948238413394,0.9039825,-3.426158660602141e-05,9.31655192084228e-05,-0.3677496449021445,5.8552289494852204e-06,0.0006230927643560884,-1.4566552499000019e-06,4.3985736995852186e-06,3.0121414938003477e-05,0.0031950601820468693,-0.1708977758915629,0.19891646532171148,0.007283276249500009,0.7704774205260767,False,-0.05304693472318131,0.022740704301685573,-2.3326865350977455,False,0.0,0.032714961880940106,0.0,False,0.0,0.005205465877325487,0.0,False,-0.05735452942898192,0.022765947156648234,-2.519312244482345,False,0.0,0.03278763134347717,0.0,False,0.0,0.005268728499363013,0.0,True,True,False,False
