cell_index,dgp,B,n,alpha,outer_repetitions,delta_pi_bridge_mean,delta_pi_bridge_mean_mcse,delta_pi_bridge_median,delta_pi_bridge_sd,delta_pi_bridge_rms,delta_pi_bridge_rms_mcse,delta_pi_bridge_mean_abs,delta_pi_bridge_maximum_abs,delta_pi_bridge_q0p01,delta_pi_bridge_q0p05,delta_pi_bridge_q0p25,delta_pi_bridge_q0p75,delta_pi_bridge_q0p95,delta_pi_bridge_q0p99,delta_tess_bridge_mean,delta_tess_bridge_mean_mcse,delta_tess_bridge_median,delta_tess_bridge_sd,delta_tess_bridge_rms,delta_tess_bridge_rms_mcse,delta_tess_bridge_mean_abs,delta_tess_bridge_maximum_abs,delta_tess_bridge_q0p01,delta_tess_bridge_q0p05,delta_tess_bridge_q0p25,delta_tess_bridge_q0p75,delta_tess_bridge_q0p95,delta_tess_bridge_q0p99,sqrt_n_delta_pi_bridge_mean,sqrt_n_delta_pi_bridge_mean_mcse,sqrt_n_delta_pi_bridge_median,sqrt_n_delta_pi_bridge_sd,sqrt_n_delta_pi_bridge_rms,sqrt_n_delta_pi_bridge_rms_mcse,sqrt_n_delta_pi_bridge_mean_abs,sqrt_n_delta_pi_bridge_maximum_abs,sqrt_n_delta_pi_bridge_q0p01,sqrt_n_delta_pi_bridge_q0p05,sqrt_n_delta_pi_bridge_q0p25,sqrt_n_delta_pi_bridge_q0p75,sqrt_n_delta_pi_bridge_q0p95,sqrt_n_delta_pi_bridge_q0p99,sqrt_n_delta_tess_bridge_mean,sqrt_n_delta_tess_bridge_mean_mcse,sqrt_n_delta_tess_bridge_median,sqrt_n_delta_tess_bridge_sd,sqrt_n_delta_tess_bridge_rms,sqrt_n_delta_tess_bridge_rms_mcse,sqrt_n_delta_tess_bridge_mean_abs,sqrt_n_delta_tess_bridge_maximum_abs,sqrt_n_delta_tess_bridge_q0p01,sqrt_n_delta_tess_bridge_q0p05,sqrt_n_delta_tess_bridge_q0p25,sqrt_n_delta_tess_bridge_q0p75,sqrt_n_delta_tess_bridge_q0p95,sqrt_n_delta_tess_bridge_q0p99,sqrt_B_delta_pi_bridge_mean,sqrt_B_delta_pi_bridge_mean_mcse,sqrt_B_delta_pi_bridge_median,sqrt_B_delta_pi_bridge_sd,sqrt_B_delta_pi_bridge_rms,sqrt_B_delta_pi_bridge_rms_mcse,sqrt_B_delta_pi_bridge_mean_abs,sqrt_B_delta_pi_bridge_maximum_abs,sqrt_B_delta_pi_bridge_q0p01,sqrt_B_delta_pi_bridge_q0p05,sqrt_B_delta_pi_bridge_q0p25,sqrt_B_delta_pi_bridge_q0p75,sqrt_B_delta_pi_bridge_q0p95,sqrt_B_delta_pi_bridge_q0p99,sqrt_B_delta_tess_bridge_mean,sqrt_B_delta_tess_bridge_mean_mcse,sqrt_B_delta_tess_bridge_median,sqrt_B_delta_tess_bridge_sd,sqrt_B_delta_tess_bridge_rms,sqrt_B_delta_tess_bridge_rms_mcse,sqrt_B_delta_tess_bridge_mean_abs,sqrt_B_delta_tess_bridge_maximum_abs,sqrt_B_delta_tess_bridge_q0p01,sqrt_B_delta_tess_bridge_q0p05,sqrt_B_delta_tess_bridge_q0p25,sqrt_B_delta_tess_bridge_q0p75,sqrt_B_delta_tess_bridge_q0p95,sqrt_B_delta_tess_bridge_q0p99,B_delta_pi_bridge_mean,B_delta_pi_bridge_mean_mcse,B_delta_pi_bridge_median,B_delta_pi_bridge_sd,B_delta_pi_bridge_rms,B_delta_pi_bridge_rms_mcse,B_delta_pi_bridge_mean_abs,B_delta_pi_bridge_maximum_abs,B_delta_pi_bridge_q0p01,B_delta_pi_bridge_q0p05,B_delta_pi_bridge_q0p25,B_delta_pi_bridge_q0p75,B_delta_pi_bridge_q0p95,B_delta_pi_bridge_q0p99,B_delta_tess_bridge_mean,B_delta_tess_bridge_mean_mcse,B_delta_tess_bridge_median,B_delta_tess_bridge_sd,B_delta_tess_bridge_rms,B_delta_tess_bridge_rms_mcse,B_delta_tess_bridge_mean_abs,B_delta_tess_bridge_maximum_abs,B_delta_tess_bridge_q0p01,B_delta_tess_bridge_q0p05,B_delta_tess_bridge_q0p25,B_delta_tess_bridge_q0p75,B_delta_tess_bridge_q0p95,B_delta_tess_bridge_q0p99,delta_pi_exact_equality_frequency,delta_pi_exact_equality_mcse,delta_pi_strict_sign_reversal_frequency,delta_pi_strict_sign_reversal_mcse,delta_pi_zero_status_change_frequency,delta_pi_zero_status_change_mcse,delta_tess_exact_equality_frequency,delta_tess_exact_equality_mcse,delta_tess_strict_sign_reversal_frequency,delta_tess_strict_sign_reversal_mcse,delta_tess_zero_status_change_frequency,delta_tess_zero_status_change_mcse,quantile_delta_pi_empirical_sd,quantile_delta_tess_empirical_sd,delta_pi_bridge_rms_to_d4_sd,delta_tess_bridge_rms_to_d4_sd,delta_pi_bridge_label,delta_tess_bridge_label
0,independent_normal,500,500,0.01,3000,-1.1333333333333281e-06,1.814667593744988e-05,0.0,0.0009939343754677508,0.0009937693521805415,2.1513586054022015e-05,0.0005888400000000003,0.0066919999999999966,-0.0029402400000000033,-0.0018084000000000036,-2.399999999999798e-05,1.6000000000000823e-05,0.0018323999999999912,0.0029280000000000018,-0.0001458519565312155,0.0018416413588429814,0.0,0.10087085150727672,0.10085414376068884,0.0021978194872489523,0.05987522665965282,0.6840846093052311,-0.2991959575784441,-0.1837478538392911,-0.003306247478613522,0.003099018595215386,0.18552377882845325,0.29619816832432966,-2.5342103744997448e-05,0.00040577200961797654,0.0,0.0222250482871969,0.022221358254316197,0.0004810584085658468,0.013166862678709767,0.14963766905428585,-0.06574576510163989,-0.04043705330510628,-0.0005366563145999044,0.0003577708763999848,0.04097370961970595,0.06547207038119389,-0.003261348894551419,0.041180352685479905,0.0,2.255540809185579,2.2551672126143654,0.04914473775762389,1.3388507697919136,15.296596887678819,-6.690224997385445,-4.108726919043507,-0.07392994112617118,0.06929616242437509,4.148437809030578,6.623192391841262,-2.5342103744997448e-05,0.00040577200961797654,0.0,0.0222250482871969,0.022221358254316197,0.0004810584085658468,0.013166862678709767,0.14963766905428585,-0.06574576510163989,-0.04043705330510628,-0.0005366563145999044,0.0003577708763999848,0.04097370961970595,0.06547207038119389,-0.003261348894551419,0.041180352685479905,0.0,2.255540809185579,2.2551672126143654,0.04914473775762389,1.3388507697919136,15.296596887678819,-6.690224997385445,-4.108726919043507,-0.07392994112617118,0.06929616242437509,4.148437809030578,6.623192391841262,-0.0005666666666666614,0.00907333796872494,0.0,0.4969671877338753,0.49688467609027076,0.010756793027011005,0.2944200000000001,3.3459999999999983,-1.4701200000000016,-0.9042000000000019,-0.01199999999999899,0.008000000000000411,0.9161999999999957,1.4640000000000009,-0.07292597826560747,0.9208206794214906,0.0,50.435425753638356,50.42707188034442,1.098909743624476,29.93761332982641,342.04230465261554,-149.59797878922205,-91.87392691964556,-1.653123739306761,1.549509297607693,92.76188941422663,148.09908416216484,0.37866666666666665,0.008855849709320617,0.085,0.005091659847240387,0.019333333333333334,0.002513931552738032,0.25466666666666665,0.007954276743898123,0.085,0.005091659847240387,0.019333333333333334,0.002513931552738032,0.002373501766216104,0.240876670491538,0.41869332743949605,0.4186961881982334,material,material
1,independent_normal,500,500,0.05,3000,6.226666666668049e-07,1.8486348669341082e-05,0.0,0.0010125390172103723,0.0010123704381302331,2.260922041088115e-05,0.0005988973333333344,0.00695599999999999,-0.002959999999999991,-0.0018719999999999987,-1.3877787807814457e-17,4.800000000000984e-05,0.001871999999999999,0.0029281199999999833,2.0934117705579512e-05,0.00039095980511826396,0.0,0.021413750434109688,0.02141019141255862,0.0004808509900432547,0.012724025906954154,0.1451808048204558,-0.06257446841463486,-0.0393256552434467,-0.0007743910047061653,0.001334647504233566,0.03929268985724114,0.061440192341634184,1.3923249939901804e-05,0.0004133673228040945,0.0,0.02264106072353222,0.022637291180704462,0.0005055575375700599,0.013391751488766868,0.15554088851488515,-0.06618761213399356,-0.04185919253879603,-3.1031676915590914e-16,0.0010733126292001192,0.04185919253879604,0.06547475366276648,0.00046810110238657465,0.008742127007145085,0.0,0.47882601623884896,0.47874643409763323,0.01075215500784792,0.28451786875417906,3.2463414860666835,-1.3992076503103705,-0.8793483838406786,-0.017315909276873452,0.02984362545466692,0.878611255396077,1.3738444662655602,1.3923249939901804e-05,0.0004133673228040945,0.0,0.02264106072353222,0.022637291180704462,0.0005055575375700599,0.013391751488766868,0.15554088851488515,-0.06618761213399356,-0.04185919253879603,-3.1031676915590914e-16,0.0010733126292001192,0.04185919253879604,0.06547475366276648,0.00046810110238657465,0.008742127007145085,0.0,0.47882601623884896,0.47874643409763323,0.01075215500784792,0.28451786875417906,3.2463414860666835,-1.3992076503103705,-0.8793483838406786,-0.017315909276873452,0.02984362545466692,0.878611255396077,1.3738444662655602,0.00031133333333340266,0.009243174334670541,0.0,0.5062695086051862,0.5061852190651165,0.011304610205440576,0.29944866666666725,3.477999999999995,-1.4799999999999953,-0.9359999999999993,-6.938893903907228e-15,0.02400000000000492,0.9359999999999995,1.4640599999999917,0.010467058852789734,0.195479902559132,0.0,10.706875217054845,10.70509570627931,0.24042549502162727,6.362012953477078,72.59040241022791,-31.287234207317432,-19.662827621723352,-0.38719550235308264,0.667323752116783,19.646344928620568,30.720096170817094,0.4066666666666667,0.008968256777636867,0.048,0.0039028194936481498,0.0023333333333333335,0.0008808875995057276,0.26,0.0080083289975708,0.048,0.0039028194936481498,0.0023333333333333335,0.0008808875995057276,0.004773109388846013,0.1008659078715551,0.21209872970772042,0.21226390427004174,small,small
2,independent_normal,500,500,0.1,3000,-4.597333333333065e-06,1.806162073449093e-05,0.0,0.000989275710138371,0.0009891215011311803,2.0295738623166137e-05,0.0006027546666666677,0.006336000000000008,-0.0024632399999999894,-0.00187240000000001,-6.399999999998074e-05,3.199999999998343e-05,0.0018563999999999933,0.002880119999999991,-5.9362761811063e-05,0.00020157935989450012,0.0,0.011040956254166992,0.011039275551664772,0.0002279633039770207,0.006780051997099054,0.07189253474636526,-0.0283253130813035,-0.02085418497525372,-0.0009262428176173287,0.0007011076199924249,0.020482654287969644,0.0318948995182615,-0.00010279949848558438,0.0004038701174614141,0.0,0.022120877363587758,0.022117429145359545,0.00045382651214967467,0.013478004084218956,0.14167726705438688,-0.055079720848965584,-0.04186813681070629,-0.0014310835055994348,0.0007155417527995623,0.04151036593430595,0.06440144103356674,-0.0013273917074166548,0.004507451515849971,0.0,0.2468832872091884,0.24684570555873928,0.005097414440680664,0.15160657156496693,1.6075659476763833,-0.6333732553375866,-0.46631375220022087,-0.02071141903863287,0.015677242978461528,0.45800607347527683,0.71319163458358,-0.00010279949848558438,0.0004038701174614141,0.0,0.022120877363587758,0.022117429145359545,0.00045382651214967467,0.013478004084218956,0.14167726705438688,-0.055079720848965584,-0.04186813681070629,-0.0014310835055994348,0.0007155417527995623,0.04151036593430595,0.06440144103356674,-0.0013273917074166548,0.004507451515849971,0.0,0.2468832872091884,0.24684570555873928,0.005097414440680664,0.15160657156496693,1.6075659476763833,-0.6333732553375866,-0.46631375220022087,-0.02071141903863287,0.015677242978461528,0.45800607347527683,0.71319163458358,-0.002298666666666527,0.009030810367245465,0.0,0.4946378550691855,0.4945607505655902,0.010147869311583069,0.3013773333333339,3.168000000000004,-1.2316199999999948,-0.936200000000005,-0.03199999999999037,0.015999999999991715,0.9281999999999967,1.4400599999999955,-0.02968138090553152,0.10078967994725006,0.0,5.520478127083496,5.519637775832386,0.11398165198851032,3.3900259985495267,35.94626737318263,-14.16265654065175,-10.42709248762686,-0.46312140880866437,0.35055380999621244,10.241327143984822,15.94744975913075,0.43766666666666665,0.009057493316872233,0.035666666666666666,0.0033859787140281686,0.0013333333333333333,0.0006662220739752263,0.261,0.008018291588611628,0.035666666666666666,0.0033859787140281686,0.0013333333333333333,0.0006662220739752263,0.006441327890512736,0.07182483986008119,0.15355863231058794,0.15369718294074725,small,small
3,independent_normal,1000,1000,0.01,3000,1.4525666666666654e-05,8.711681507593607e-06,0.0,0.0004771584475509632,0.0004772999954605768,1.015318184330932e-05,0.0002786403333333336,0.003152000000000002,-0.0014281800000000022,-0.0006380999999999981,-3.469446951953614e-18,2.499999999999898e-06,0.0009501000000000055,0.0014400599999999971,0.0014618696746678597,0.0008819947609913683,0.0,0.048308842619635,0.04832290785368737,0.0010299540244706694,0.028267480516576085,0.31941873693729095,-0.14434649728131282,-0.06554148328849337,-0.0004943028179506537,0.0010360688234301585,0.09596894883360191,0.14561359347570746,0.0004593419119905246,0.0002754875581396525,0.0,0.015089074990510362,0.01509355112843451,0.0003210718012272427,0.008811381013218714,0.09967499184850738,-0.04516301708699283,-0.020178493749534367,-1.097135458930219e-16,7.905694150420626e-05,0.030044800049259943,0.04553869567302068,0.0462283781427979,0.027891123290685535,0.0,1.5276597380466186,1.5281045198009071,0.03257000602584114,0.8938962214681347,10.100907360559955,-4.564637036762512,-2.0726036841750175,-0.015631227585636294,0.03276337294730128,3.0348046296634155,4.604706136650698,0.0004593419119905246,0.0002754875581396525,0.0,0.015089074990510362,0.01509355112843451,0.0003210718012272427,0.008811381013218714,0.09967499184850738,-0.04516301708699283,-0.020178493749534367,-1.097135458930219e-16,7.905694150420626e-05,0.030044800049259943,0.04553869567302068,0.0462283781427979,0.027891123290685535,0.0,1.5276597380466186,1.5281045198009071,0.03257000602584114,0.8938962214681347,10.100907360559955,-4.564637036762512,-2.0726036841750175,-0.015631227585636294,0.03276337294730128,3.0348046296634155,4.604706136650698,0.014525666666666657,0.008711681507593607,0.0,0.4771584475509632,0.47729999546057683,0.01015318184330932,0.2786403333333336,3.152000000000002,-1.428180000000002,-0.638099999999998,-3.469446951953614e-15,0.002499999999999898,0.9501000000000054,1.4400599999999972,1.46186967466786,0.8819947609913683,0.0,48.308842619635,48.32290785368737,1.0299540244706695,28.267480516576082,319.41873693729093,-144.34649728131285,-65.54148328849337,-0.4943028179506537,1.0360688234301585,95.96894883360191,145.61359347570746,0.39,0.008905054744357275,0.06333333333333334,0.0044468049287183795,0.0033333333333333335,0.0010523342660045845,0.25533333333333336,0.007961118477161824,0.06333333333333334,0.0044468049287183795,0.003,0.0009984988733093294,0.0016520951208765283,0.16729879567849557,0.28890588043583265,0.288841934920747,material,material
4,independent_normal,1000,1000,0.05,3000,-1.0870666666666606e-05,9.397571511770851e-06,0.0,0.0005147261902764821,0.0005147551923001847,1.331286232795583e-05,0.0003010473333333341,0.004265999999999992,-0.001554089999999993,-0.00097,-2.1999999999994246e-05,3.999999999991857e-06,0.000876199999999987,0.0014910899999999903,-0.00023477239204204234,0.00019818320432829332,0.0,0.010854941152926173,0.010855670818842911,0.0002790252320990503,0.00637598357360853,0.08965349224589891,-0.032585980408428576,-0.02040994576216052,-0.0005405157305562458,0.0003726341030351188,0.018284939436458196,0.03131343522390017,-0.0003437606635113687,0.0002971773045150774,0.0,0.016277071326148976,0.016277988450665522,0.00042098967132591915,0.009519952568532658,0.1349027649827828,-0.049144640888910546,-0.03067409330363328,-0.0006957010852368615,0.00012649110640647768,0.027707876858394927,0.04715240596300438,-0.007424154905788432,0.006267103196679473,0.0,0.3432633791034083,0.3432864531656871,0.008823552580901239,0.20162630416422803,2.8350923568528517,-1.0304591788025816,-0.6454191552892851,-0.01709260819707607,0.011783724994448382,0.5782205549744355,0.9902177667166913,-0.0003437606635113687,0.0002971773045150774,0.0,0.016277071326148976,0.016277988450665522,0.00042098967132591915,0.009519952568532658,0.1349027649827828,-0.049144640888910546,-0.03067409330363328,-0.0006957010852368615,0.00012649110640647768,0.027707876858394927,0.04715240596300438,-0.007424154905788432,0.006267103196679473,0.0,0.3432633791034083,0.3432864531656871,0.008823552580901239,0.20162630416422803,2.8350923568528517,-1.0304591788025816,-0.6454191552892851,-0.01709260819707607,0.011783724994448382,0.5782205549744355,0.9902177667166913,-0.010870666666666608,0.009397571511770852,0.0,0.5147261902764821,0.5147551923001847,0.013312862327955827,0.3010473333333341,4.265999999999992,-1.554089999999993,-0.97,-0.021999999999994246,0.003999999999991857,0.876199999999987,1.4910899999999903,-0.2347723920420423,0.19818320432829334,0.0,10.854941152926173,10.855670818842912,0.2790252320990503,6.375983573608529,89.65349224589892,-32.585980408428576,-20.40994576216052,-0.5405157305562458,0.3726341030351188,18.284939436458195,31.313435223900168,0.427,0.009030891428867916,0.032,0.0032133056706969746,0.0006666666666666666,0.00047124735975289457,0.25566666666666665,0.00796453016446926,0.032,0.0032133056706969746,0.0006666666666666666,0.00047124735975289457,0.003319874490145439,0.07001944570955324,0.15505260630429255,0.15503794280053546,small,small
5,independent_normal,1000,1000,0.1,3000,4.541333333333457e-06,9.108928932240931e-06,0.0,0.0004989165850899806,0.000498854096906099,1.022568574229384e-05,0.0003020133333333337,0.003047999999999995,-0.0014461400000000029,-0.0009460999999999761,-7.999999999987184e-06,2.8500000000000747e-05,0.0009521000000000079,0.0014849999999999865,5.242045574809695e-05,0.00010142306475155206,0.0,0.005555170041573216,0.005554491466994059,0.00011417776419947501,0.0033815107649038077,0.034329639505906284,-0.01634508839739069,-0.010536310893532875,-0.000256876189926758,0.0004224025665719999,0.010534332436958949,0.016444422002080208,0.0001436095694737839,0.00028804962470486907,0.0,0.015777127713175416,0.015775151663296287,0.0003233645758275812,0.009550500170729873,0.09638622308193205,-0.04573096215475909,-0.02991830894285228,-0.0002529822128130651,0.0009012491331480117,0.030108045602463388,0.046959823253500003,0.0016576803614805212,0.0032072789188964407,0.0,0.17566990120903628,0.17564844279671202,0.003610617930159727,0.106932759494742,1.0855985209116128,-0.5168770789254595,-0.3331874055920774,-0.008123138368345564,0.01335754199868422,0.333124841301824,0.5200182833155962,0.0001436095694737839,0.00028804962470486907,0.0,0.015777127713175416,0.015775151663296287,0.0003233645758275812,0.009550500170729873,0.09638622308193205,-0.04573096215475909,-0.02991830894285228,-0.0002529822128130651,0.0009012491331480117,0.030108045602463388,0.046959823253500003,0.0016576803614805212,0.0032072789188964407,0.0,0.17566990120903628,0.17564844279671202,0.003610617930159727,0.106932759494742,1.0855985209116128,-0.5168770789254595,-0.3331874055920774,-0.008123138368345564,0.01335754199868422,0.333124841301824,0.5200182833155962,0.004541333333333459,0.009108928932240933,0.0,0.49891658508998055,0.498854096906099,0.010225685742293841,0.30201333333333374,3.047999999999995,-1.4461400000000029,-0.9460999999999761,-0.007999999999987184,0.028500000000000747,0.9521000000000079,1.4849999999999866,0.05242045574809695,0.10142306475155206,0.0,5.555170041573216,5.554491466994059,0.11417776419947501,3.3815107649038074,34.329639505906286,-16.34508839739069,-10.536310893532875,-0.256876189926758,0.4224025665719999,10.534332436958948,16.44442200208021,0.4543333333333333,0.009090554723733046,0.028666666666666667,0.0030465767066708877,0.001,0.0005770615218501404,0.26166666666666666,0.008024903368519404,0.028666666666666667,0.0030465767066708877,0.001,0.0005770615218501404,0.004597213002235978,0.051209821235059697,0.10851228704510056,0.10846535553206142,small,small
6,independent_normal,3000,3000,0.01,3000,6.74081481481478e-06,3.1130004813201366e-06,0.0,0.00017050605851434784,0.00017061085487878294,3.5058868855391987e-06,0.00010077281481481507,0.0010246666666666685,-0.0004989066666666634,-0.0003193444444444424,-3.469446951953614e-18,5.166666666669376e-06,0.00033088888888888935,0.0005046866666666684,0.0006805322184441565,0.000314534249425775,0.0,0.01722775035184533,0.01723831704348732,0.0003541188627394546,0.010196066577269894,0.10352952195563558,-0.05048489833356512,-0.03222618341399026,-0.00011941232094170307,0.0005186836621429713,0.03346155605501898,0.050845716703111214,0.00036920963300390646,0.0001705060585143478,0.0,0.00933900144396041,0.009344741377234974,0.00019202533312713516,0.005519554385736502,0.05612330472569613,-0.027326243542304226,-0.01749121558361764,-1.9002943576525368e-16,0.00028298998804448427,0.01812353084722652,0.027642827180542492,0.03727428471508978,0.01722775035184533,0.0,0.9436027482773249,0.9441815098143771,0.01939588891604749,0.5584615662195211,5.670545454282797,-2.765171763064859,-1.7651007598141313,-0.0065404821823817315,0.02840947419650938,1.8327649060557472,2.784934599081122,0.00036920963300390646,0.0001705060585143478,0.0,0.00933900144396041,0.009344741377234974,0.00019202533312713516,0.005519554385736502,0.05612330472569613,-0.027326243542304226,-0.01749121558361764,-1.9002943576525368e-16,0.00028298998804448427,0.01812353084722652,0.027642827180542492,0.03727428471508978,0.01722775035184533,0.0,0.9436027482773249,0.9441815098143771,0.01939588891604749,0.5584615662195211,5.670545454282797,-2.765171763064859,-1.7651007598141313,-0.0065404821823817315,0.02840947419650938,1.8327649060557472,2.784934599081122,0.020222444444444345,0.009339001443960411,0.0,0.5115181755430436,0.5118325646363489,0.010517660656617595,0.3023184444444453,3.0740000000000056,-1.49671999999999,-0.9580333333333272,-1.0408340855860843e-14,0.015500000000008129,0.9926666666666679,1.5140600000000053,2.0415966553324694,0.9436027482773248,0.0,51.68325105553598,51.71495113046197,1.0623565882183637,30.588199731809684,310.5885658669068,-151.45469500069535,-96.67855024197078,-0.3582369628251092,1.556050986428914,100.38466816505694,152.53715010933362,0.37966666666666665,0.008860396697080195,0.043666666666666666,0.0037309466577482666,0.001,0.0005770615218501404,0.255,0.007957700672933107,0.043666666666666666,0.0037309466577482666,0.0013333333333333333,0.0006662220739752263,0.0009145703477042217,0.09246209675756001,0.18654754695147807,0.18643657939844263,small,small
7,independent_normal,3000,3000,0.05,3000,1.5862962962963102e-06,3.0284903731778625e-06,0.0,0.00016587724925767538,0.00016585718677010103,4.102316222540417e-06,9.712125925926078e-05,0.001169666666666666,-0.00048836666666666,-0.00032133333333332696,-2.7755575615628914e-17,2.7755575615628914e-17,0.00032111111111111923,0.00047513222222221726,3.413471205280394e-05,6.379528497616504e-05,0.0,0.003494211664391602,0.0034937960008781374,8.658223019174807e-05,0.0020509849029562315,0.02479693085270296,-0.010310218750168701,-0.006752536895534877,-5.291593348366597e-05,7.407429332756399e-05,0.006734932304187391,0.009986902979420358,8.688502643683874e-05,0.0001658772492576754,0.0,0.009085471119533589,0.009084372251833176,0.00022469311331047684,0.005319550450960461,0.0640652818095209,-0.026748943966693597,-0.01760015151449899,-1.5202354861220295e-15,1.5202354861220295e-15,0.01758797990211078,0.026024063590866574,0.001869635178526419,0.0034942116643916017,0.0,0.19138585492849514,0.1913630881002295,0.004742304055512526,0.1123370696451672,1.3581838384921225,-0.5647139382280119,-0.3698516778070358,-0.002898325042044678,0.004057216138676122,0.3688874346273679,0.5470052041444082,8.688502643683874e-05,0.0001658772492576754,0.0,0.009085471119533589,0.009084372251833176,0.00022469311331047684,0.005319550450960461,0.0640652818095209,-0.026748943966693597,-0.01760015151449899,-1.5202354861220295e-15,1.5202354861220295e-15,0.01758797990211078,0.026024063590866574,0.001869635178526419,0.0034942116643916017,0.0,0.19138585492849514,0.1913630881002295,0.004742304055512526,0.1123370696451672,1.3581838384921225,-0.5647139382280119,-0.3698516778070358,-0.002898325042044678,0.004057216138676122,0.3688874346273679,0.5470052041444082,0.00475888888888893,0.009085471119533587,0.0,0.49763174777302616,0.49757156031030314,0.012306948667621246,0.29136377777778233,3.508999999999998,-1.46509999999998,-0.9639999999999809,-8.326672684688674e-14,8.326672684688674e-14,0.9633333333333577,1.425396666666652,0.10240413615841185,0.19138585492849514,0.0,10.482634993174806,10.481388002634413,0.25974669057524413,6.152954708868694,74.39079255810887,-30.9306562505061,-20.257610686604632,-0.1587478004509979,0.22222287998269197,20.204796912562173,29.960708938261075,0.39566666666666667,0.008927757380879694,0.023,0.002736847334677865,0.0003333333333333333,0.0003332777731473764,0.25933333333333336,0.00800165723575551,0.023,0.002736847334677865,0.0003333333333333333,0.0003332777731473764,0.0019208273021679007,0.040470814940068545,0.08634674579172727,0.08632877806023789,negligible,negligible
8,independent_normal,3000,3000,0.1,3000,1.0944814814816176e-06,2.9876559027186987e-06,0.0,0.00016364065319824915,0.0001636170381747265,3.337360138290672e-06,9.687811111111388e-05,0.0008333333333333526,-0.0005022300000000148,-0.00031867777777779964,-2.7755575615628914e-17,1.3333333333323538e-06,0.00032689999999998686,0.0004929999999999938,1.2541866992946164e-05,3.319815511689242e-05,0.0,0.0018183378425077532,0.0018180780209936687,3.723716132002882e-05,0.0010797172930101875,0.00946182691603692,-0.00558387227958127,-0.0034830522569589736,-3.7540201144103946e-05,4.92166843048536e-05,0.0035991093192406626,0.005465497216639703,5.994721961791542e-05,0.00016364065319824915,0.0,0.008962967708156097,0.008961674260048161,0.00018279474302603614,0.005306232678404896,0.0456435464587649,-0.027508270005582775,-0.017454700746451942,-1.5202354861220295e-15,7.30296743339685e-05,0.01790505040484316,0.027002722085004344,0.0006869463465266097,0.0018183378425077534,0.0,0.09959446535067727,0.09958023434025834,0.002039563323243863,0.059138551711009464,0.518245603712296,-0.3058412805754456,-0.190774629010571,-0.002056161497990698,0.0026957088199378782,0.19713133610751732,0.29935761135352656,5.994721961791542e-05,0.00016364065319824915,0.0,0.008962967708156097,0.008961674260048161,0.00018279474302603614,0.005306232678404896,0.0456435464587649,-0.027508270005582775,-0.017454700746451942,-1.5202354861220295e-15,7.30296743339685e-05,0.01790505040484316,0.027002722085004344,0.0006869463465266097,0.0018183378425077534,0.0,0.09959446535067727,0.09958023434025834,0.002039563323243863,0.059138551711009464,0.518245603712296,-0.3058412805754456,-0.190774629010571,-0.002056161497990698,0.0026957088199378782,0.19713133610751732,0.29935761135352656,0.003283444444444851,0.008962967708156097,0.0,0.4909219595947475,0.4908511145241795,0.010012080414872017,0.29063433333334165,2.5000000000000577,-1.5066900000000447,-0.9560333333333989,-8.326672684688674e-14,0.0039999999999970615,0.9806999999999606,1.4789999999999812,0.037625600978838485,0.09959446535067726,0.0,5.45501352752326,5.454234062981007,0.11171148396008643,3.2391518790305622,28.38548074811076,-16.75161683874381,-10.44915677087692,-0.11262060343231184,0.1476500529145608,10.797327957721988,16.39649164991911,0.39866666666666667,0.008939268343579273,0.014,0.002145071871367795,0.0003333333333333333,0.0003332777731473764,0.27166666666666667,0.008121245571316608,0.014,0.002145071871367795,0.0003333333333333333,0.0003332777731473764,0.002576695210506344,0.02861338609715475,0.06349879392315642,0.06353942224176166,negligible,negligible
